driver_id,name,phone,city,zone_id,vehicle_type,joining_date,account_age_days,is_active,kyc_status,aadhaar_verified,dl_verified,dl_expired,vehicle_rc_verified,bank_account_verified,bank_account_type,trips_last_30d,completion_rate_30d,cancel_rate_30d,dispute_rate_30d,cash_trip_ratio_30d,avg_rating_30d,night_trip_ratio_30d,avg_fare_30d,avg_distance_30d,total_trips_lifetime,monthly_earnings_avg,churn_risk,shared_device_flag,duplicate_account_flag,document_mismatch_flag,fraud_ring_id,ring_role
f2600344-23c8-4125-82df-4ea6e3a082bc,Mukesh Patel,+916746827715,bangalore,blr_hebbal,two_wheeler,2023-06-13,1045,False,verified,True,True,False,True,True,cash,98,0.9158,0.0342,0.0006,0.0924,4.53,0.0308,68.12,4.28,1864,4133.67,0.1787,False,False,False,,
48d06ae3-694e-4dca-992c-3ccc3e487eeb,Paresh Garg,+917710372838,bangalore,blr_indiranagar,truck_17ft,2024-10-28,542,True,verified,True,True,False,True,True,upi,61,0.948,0.002,0.0009,0.2049,3.81,0.0602,1979.47,29.58,1085,61028.11,0.0884,False,False,False,,
e5c96ad8-3235-49ef-ad2c-0d069697e912,Venkatesh Verma,+919806077934,bangalore,blr_hsr,two_wheeler,2024-02-17,796,True,verified,True,True,False,True,True,upi,85,0.9416,0.0084,0.0018,0.2218,4.28,0.0319,80.23,7.33,2413,8342.92,0.1791,False,False,False,,
a19c6969-1d13-4860-b91c-d52a6c6cb499,Manish Khan,+917850556694,bangalore,blr_rajajinagar,three_wheeler,2024-06-26,666,True,expired,True,True,False,True,True,upi,103,0.9344,0.0156,0.0017,0.256,3.87,0.0914,210.59,12.92,1247,7204.86,0.2308,False,False,False,,
cbc53a10-b4ba-4f75-9dee-2e66dad54452,Arjun Chatterjee,+917551254787,bangalore,blr_hsr,mini_truck,2026-01-20,93,True,verified,True,True,False,True,True,upi,120,0.9,0.05,0.0176,0.1591,3.44,0.1545,439.83,18.84,223,22469.87,0.3397,False,False,False,,
e7e1b63a-4aef-4a34-863e-24d4667ef4fe,Vivek Mehta,+916813986240,bangalore,blr_rajajinagar,two_wheeler,2023-08-12,985,True,verified,True,True,True,True,True,bank,94,0.9283,0.0217,0.0015,0.2112,3.5,0.0494,119.92,11.12,2162,4833.46,0.4394,False,False,False,,
9d3d4956-c358-4257-982a-a92f372c5965,Venkatesh Joshi,+918523318503,bangalore,blr_indiranagar,two_wheeler,2025-09-03,232,True,verified,True,True,False,True,True,upi,63,0.9478,0.0022,0.0019,0.2344,4.42,0.0195,127.9,15.0,592,6770.51,0.2898,False,False,False,,
ae2dea90-3ab2-4f18-8739-f49bb65a4a51,Mohammed Shaikh,+918477883784,bangalore,blr_btm,two_wheeler,2025-04-11,377,True,verified,True,True,False,True,True,upi,80,0.9493,0.0007,0.0009,0.0424,4.09,0.0132,150.11,15.0,1083,5266.87,0.2144,False,False,False,,
24a01a3f-0e8e-4dea-a78c-9b9b0ab4c8f1,Mukesh Patel,+916364438511,bangalore,blr_electronic_city,truck_14ft,2026-02-16,66,True,verified,True,True,False,True,True,bank,76,0.9363,0.0137,0.0018,0.2804,4.57,0.0397,1851.15,44.63,147,40938.65,0.3133,False,False,False,,
34ebf30d-ff65-43ab-a620-835b9e01df7a,Ajay Gowda,+916439252572,bangalore,blr_indiranagar,three_wheeler,2025-06-19,308,True,pending,True,True,False,True,True,bank,74,0.9381,0.0119,0.0015,0.2247,4.44,0.0215,306.14,13.15,667,6505.34,0.1989,False,False,False,,
e791af97-c479-4a1e-aed7-a189f3d44f55,Nilesh Mehta,+916658897581,bangalore,blr_hebbal,three_wheeler,2025-08-26,240,True,verified,True,True,False,True,True,upi,93,0.9174,0.0326,0.0009,0.1856,4.26,0.0183,242.56,14.43,469,7946.06,0.1442,False,False,False,,
c92c6b62-488a-4d92-8268-a32eb6af42bd,Anil Garg,+918894351869,bangalore,blr_hsr,two_wheeler,2025-04-15,373,True,verified,True,True,False,True,True,upi,75,0.8848,0.0652,0.0012,0.2989,4.14,0.0088,56.18,3.18,480,2961.46,0.3038,False,False,False,,
1b0d4791-31d5-4548-a7c8-148ecc61d3d0,Satish Raju,+919525083905,bangalore,blr_hebbal,mini_truck,2023-12-07,868,True,verified,True,True,False,True,True,upi,88,0.9179,0.0321,0.004,0.1147,4.91,0.0863,231.78,2.0,2712,14713.33,0.1433,False,False,False,,
a7d2c7ed-21e4-4ed4-abb2-d76f4e6b835b,Ritesh Kulkarni,+918271534559,bangalore,blr_yeshwanthpur,three_wheeler,2025-01-18,460,True,verified,True,True,False,True,True,bank,105,0.919,0.031,0.0032,0.1408,4.17,0.0172,294.17,19.12,646,7566.61,0.271,False,False,False,,
aa396614-c68c-4e79-99a9-c1d91ecb5665,Mohammed Mukherjee,+919168702974,bangalore,blr_yeshwanthpur,two_wheeler,2023-01-06,1203,True,verified,True,True,False,True,True,upi,95,0.9223,0.0277,0.0007,0.2436,3.85,0.014,145.97,13.4,1555,2926.06,0.2364,False,False,False,,
4e599b52-0483-4797-814c-6bb9d944c022,Anil Khan,+916264348526,bangalore,blr_marathahalli,truck_17ft,2021-01-31,1908,True,pending,False,True,False,True,False,upi,59,0.929,0.021,0.0011,0.2422,4.12,0.0189,2827.69,51.15,5496,74958.37,0.1145,False,False,False,,
57cf497c-1b2c-451a-aa20-74b9c87ff315,Venkatesh Menon,+919657449070,bangalore,blr_hebbal,two_wheeler,2020-12-12,1958,True,verified,True,True,True,True,True,cash,90,0.9374,0.0126,0.0022,0.2443,3.91,0.0655,68.95,8.98,6010,5807.1,0.2504,False,False,False,,
ebb8fa6f-12e9-43b7-959f-18aaa4af7d9d,Kiran Shah,+917746261877,bangalore,blr_hebbal,truck_14ft,2020-11-17,1983,True,verified,True,True,False,True,True,upi,72,0.9339,0.0161,0.0005,0.2453,4.38,0.0665,1826.13,45.2,4986,48092.02,0.0547,False,False,False,,
17dc3854-7159-44bc-8f63-89bfffefaca5,Imran Siddiqui,+918658353217,bangalore,blr_yeshwanthpur,mini_truck,2022-07-03,1390,True,verified,True,True,True,True,True,upi,85,0.9413,0.0087,0.002,0.0696,3.91,0.0554,329.5,7.58,2022,11546.04,0.1378,False,False,False,,
7d2c43c5-b8ed-4a4a-8f6c-6001c4d1c357,Harish Patil,+918782228728,bangalore,blr_indiranagar,two_wheeler,2025-07-20,277,True,pending,True,False,False,True,False,bank,89,0.9408,0.0092,0.0026,0.2082,4.32,0.0125,91.68,7.57,917,7250.93,0.3239,False,False,True,,
573fa94d-a79c-4363-b3eb-a9032adb5161,Babu Jain,+917286507952,bangalore,blr_whitefield,two_wheeler,2024-12-21,488,True,verified,True,True,False,True,True,cash,80,0.9414,0.0086,0.0001,0.1311,4.31,0.0335,55.7,4.55,1428,5543.05,0.2948,False,False,False,,
4761b041-4059-4f23-8c86-f59f248a39bd,Vivek Bhat,+916180168700,bangalore,blr_hsr,two_wheeler,2020-09-30,2031,True,verified,True,True,True,True,True,upi,113,0.9312,0.0188,0.0034,0.1762,4.04,0.0266,139.2,15.0,4677,5728.43,0.2925,False,False,False,,
39e3e759-f01a-4223-b138-ef2c799a3166,Thirumalai Shah,+916871968057,bangalore,blr_koramangala,two_wheeler,2022-08-03,1359,True,pending,True,True,False,True,True,bank,48,0.9318,0.0182,0.0031,0.2772,3.83,0.0013,59.93,5.46,2047,4171.32,0.3385,False,False,False,,
d96e2baa-7cb8-4a01-b4a8-6eb4f1649a51,Kishan Bansal,+918914118700,bangalore,blr_whitefield,two_wheeler,2024-06-03,689,True,verified,True,True,False,True,True,bank,60,0.7811,0.1689,0.0218,0.3595,3.72,0.1256,78.69,6.03,1660,6268.53,0.4778,False,False,False,,
f6995b03-d976-46cf-940f-f6a10e44d0f5,Paresh Hegde,+919388580969,bangalore,blr_indiranagar,two_wheeler,2024-11-30,509,True,verified,True,True,False,True,True,upi,90,0.943,0.007,0.0,0.1803,4.24,0.038,131.02,8.08,1037,4527.56,0.2298,False,False,False,,
da4ebe01-9c20-48c9-a59f-23dc6cb0bda5,Ibrahim Chatterjee,+918781689445,bangalore,blr_btm,truck_14ft,2025-07-30,267,True,verified,True,True,False,True,True,upi,55,0.9313,0.0187,0.0049,0.2133,4.56,0.0633,1377.94,24.4,816,54537.23,0.1164,False,False,False,,
848f191b-631f-4d79-9b5e-a72698b3c06f,Girish Bhat,+919419963510,bangalore,blr_hebbal,truck_17ft,2025-01-06,472,True,verified,True,True,False,True,True,upi,72,0.9345,0.0155,0.0008,0.2134,4.58,0.0186,3141.4,51.74,552,29908.38,0.0101,False,False,False,,
f7548c6a-8885-470a-99a4-5c0e1e01176a,Nilesh Sharma,+919267628156,bangalore,blr_btm,three_wheeler,2024-06-13,679,True,unverified,True,True,False,True,True,upi,92,0.9395,0.0105,0.0002,0.0889,4.49,0.0495,236.08,12.28,1525,9618.25,0.0018,False,False,False,,
290feecf-e6bf-470b-91ed-4c2cc8357e33,Kishan Raju,+917314790071,bangalore,blr_jayanagar,mini_truck,2020-09-26,2035,True,verified,True,True,True,True,True,bank,48,0.9354,0.0146,0.0008,0.1934,3.93,0.0195,522.76,13.68,4241,18780.98,0.0815,False,False,False,,
0a2ff6b3-df66-4361-90b5-8087da21a43e,Naresh Singh,+918499749286,bangalore,blr_indiranagar,three_wheeler,2023-11-03,902,True,verified,True,True,True,True,True,upi,79,0.9358,0.0142,0.0006,0.2046,4.38,0.0165,220.82,14.36,1956,9986.69,0.1104,False,False,False,,
a9a988a7-252b-4853-b909-b9d9886f3a57,Ashok Garg,+916415482847,bangalore,blr_yeshwanthpur,truck_17ft,2025-09-27,208,True,verified,True,True,False,True,True,upi,55,0.9416,0.0084,0.0087,0.2093,4.2,0.006,1769.92,41.17,523,75411.77,0.0,False,False,False,,
8a85ea0b-3f55-444e-a1f3-2f2ee7aed86f,Mohammed Khan,+916866681973,bangalore,blr_marathahalli,two_wheeler,2022-08-27,1335,True,expired,True,False,False,False,True,cash,52,0.9406,0.0094,0.0033,0.1578,4.24,0.0171,42.14,1.95,1840,3527.23,0.297,False,False,True,,
8ef58cb7-21d5-46ce-9b72-d93befaf4d58,Rajan Gowda,+916408986422,bangalore,blr_hebbal,two_wheeler,2021-04-29,1820,False,verified,True,True,True,True,True,upi,84,0.9322,0.0178,0.0025,0.1196,4.68,0.1418,116.13,9.81,4285,4939.89,0.2151,True,False,False,,
d3134f83-f8c5-45a7-b165-7ad475f2e772,Babu Shah,+918534474246,bangalore,blr_yeshwanthpur,mini_truck,2020-07-15,2108,True,unverified,True,True,True,True,True,upi,47,0.9307,0.0193,0.0017,0.1862,4.47,0.0593,510.68,20.15,4946,19950.98,0.0997,False,False,False,,
d0044e0e-346d-45d2-9859-3eb055ef9a8e,Prakash Raju,+918561012695,bangalore,blr_rajajinagar,two_wheeler,2021-02-25,1883,True,unverified,True,True,True,True,True,upi,66,0.9399,0.0101,0.002,0.1402,3.82,0.0065,125.34,11.91,5128,8933.68,0.0652,False,False,False,,
7ea10d40-117d-41f1-9205-83b3303cf8a6,Nilesh Patel,+918895688377,bangalore,blr_btm,three_wheeler,2025-06-15,312,True,verified,True,True,False,True,True,bank,101,0.9354,0.0146,0.0019,0.1861,3.94,0.0913,261.61,18.68,515,6587.61,0.2243,False,False,False,,
599e404a-f9c7-4434-bc1f-f5d905839f07,Lokesh Chatterjee,+919625872916,bangalore,blr_electronic_city,two_wheeler,2025-11-27,147,True,verified,True,True,False,True,True,upi,47,0.9381,0.0119,0.0094,0.1331,4.2,0.0047,123.48,9.43,309,4738.25,0.2051,False,False,False,,
40a9bc2f-feb2-4483-83dc-29610e575c7b,Praveen Shah,+917915235621,bangalore,blr_hsr,mini_truck,2023-07-31,997,True,verified,True,True,False,True,True,cash,91,0.9344,0.0156,0.0004,0.2099,4.48,0.0184,284.36,7.09,2296,21812.42,0.0966,False,False,False,,
cf475fe4-4755-4d4e-a655-816bb0ca49b9,Ritesh Menon,+918916920048,bangalore,blr_hsr,two_wheeler,2021-08-14,1713,True,verified,True,True,False,True,True,upi,58,0.9305,0.0195,0.0003,0.1836,3.84,0.0731,126.1,9.65,5240,8118.89,0.1846,False,False,False,,
06b7f66f-14e3-41a7-8138-206cd5d1bcd3,Naveen Yadav,+917814953174,bangalore,blr_bannerghatta,two_wheeler,2023-04-27,1092,True,pending,True,True,False,True,True,bank,80,0.9463,0.0037,0.0003,0.1865,4.4,0.0949,103.04,12.1,2092,4538.5,0.1324,False,False,False,,
c52e9322-1185-4d51-ab34-2d6013df93b9,Mani Agarwal,+916360457004,bangalore,blr_yeshwanthpur,two_wheeler,2024-07-13,649,True,verified,True,True,False,True,True,bank,37,0.9415,0.0085,0.0004,0.1494,4.25,0.0972,67.62,4.81,1604,4425.72,0.2777,False,False,False,,
c0bebcab-a4c1-4b97-9491-365dda2ac093,Deepak Nayak,+917145939837,bangalore,blr_btm,mini_truck,2025-04-18,370,True,verified,True,True,False,True,True,upi,59,0.9372,0.0128,0.0011,0.0988,4.47,0.0142,719.56,27.47,1055,19505.99,0.1819,False,False,False,,
35bb254e-9a7f-40f5-8de9-fc5db608a1d0,Karthi Gowda,+918431496479,bangalore,blr_marathahalli,mini_truck,2025-01-03,475,True,verified,True,True,False,True,True,upi,100,0.9271,0.0229,0.0003,0.1731,4.18,0.0038,478.89,10.96,1799,28489.9,0.0,False,False,False,,
7b73e9c9-f57d-4329-b35a-412609d251a4,Vinod Verma,+917141103657,bangalore,blr_marathahalli,two_wheeler,2022-08-31,1331,True,verified,True,True,False,True,True,cash,83,0.9461,0.0039,0.0007,0.2132,4.31,0.0721,99.89,9.6,2887,4459.9,0.208,False,False,False,,
17b4f536-51a2-410e-bd14-af40e4b4757c,Ajay Siddiqui,+916454702107,bangalore,blr_bannerghatta,mini_truck,2024-04-17,736,True,unverified,True,False,False,True,False,upi,45,0.9462,0.0038,0.0043,0.1198,4.54,0.0157,255.99,8.31,3372,32823.48,0.0734,True,False,True,,
2758e917-e92b-4b4d-a9b7-54c67f69c068,Umesh Singh,+919249628143,bangalore,blr_hebbal,mini_truck,2026-03-04,50,True,verified,True,True,False,True,True,upi,67,0.9283,0.0217,0.0007,0.1934,4.13,0.0217,746.69,29.38,118,20706.33,0.3126,False,False,False,,
032156f1-1f12-48ce-af5a-57b8b7bf59a6,Mani Menon,+917611155100,bangalore,blr_yeshwanthpur,three_wheeler,2025-12-28,116,True,verified,True,True,False,True,True,upi,48,0.9397,0.0103,0.0027,0.214,4.3,0.0725,434.49,20.0,270,10363.29,0.0845,False,False,False,,
ebf8f4c0-294f-44a2-bf74-4d74a5f7ae55,Mukesh Mukherjee,+918334148332,bangalore,blr_bannerghatta,three_wheeler,2025-07-02,295,True,verified,True,True,False,True,True,upi,88,0.9477,0.0023,0.0017,0.1578,4.39,0.0272,178.94,7.88,619,9088.41,0.093,False,False,False,,
c5784a06-ec83-46fc-98a6-0b2f2a4d07b5,Venkatesh Ansari,+918399083896,bangalore,blr_whitefield,two_wheeler,2022-07-10,1383,True,verified,True,True,False,True,True,upi,68,0.9271,0.0229,0.0002,0.0904,3.91,0.0797,95.11,6.88,3496,5110.7,0.2312,False,False,False,,
25e3f0ee-2991-4998-bbc0-d43028cdbdfb,Ramesh Kulkarni,+916466412774,bangalore,blr_rajajinagar,three_wheeler,2021-12-16,1589,False,verified,True,True,False,True,True,cash,90,0.9222,0.0278,0.0035,0.2241,4.58,0.0068,407.87,18.04,4284,13381.13,0.1012,False,False,False,,
7755041d-82cf-4cfd-ac60-30718b401c2a,Krishan Shukla,+916941744983,bangalore,blr_btm,two_wheeler,2025-07-24,273,True,verified,True,True,False,True,True,cash,44,0.9243,0.0257,0.0005,0.1743,4.19,0.045,78.23,7.99,829,6097.23,0.1838,False,False,False,,
d3cad613-ddbf-4cdb-b7f9-c67097869325,Ravi Jain,+919635091567,bangalore,blr_electronic_city,three_wheeler,2025-12-31,113,True,verified,True,True,False,True,True,upi,71,0.9418,0.0082,0.0009,0.1973,4.42,0.053,163.29,7.92,272,8489.78,0.043,False,False,False,,
862e0098-7754-411e-ae8c-3952cf70d7b3,Mahesh Joshi,+919742578774,bangalore,blr_whitefield,two_wheeler,2023-12-15,860,True,verified,True,True,False,True,True,upi,94,0.936,0.014,0.0034,0.2296,4.21,0.0025,115.97,10.19,2209,4996.08,0.2815,False,False,False,,
0858e470-8d31-420f-b951-27144e4bd531,Umesh Mukherjee,+918246045043,bangalore,blr_whitefield,mini_truck,2024-03-25,759,True,verified,True,True,False,True,True,upi,61,0.9481,0.0019,0.0013,0.288,4.32,0.056,513.84,16.93,2262,17625.65,0.095,False,False,False,,
3b4d4e71-b0c2-4104-a980-3ca68f2b4a98,Rohan Shukla,+916377649922,bangalore,blr_electronic_city,mini_truck,2025-05-30,328,True,verified,True,True,False,True,True,bank,115,0.9399,0.0101,0.0012,0.2796,4.39,0.0118,587.44,19.0,885,25719.87,0.0398,False,False,False,,
67b717d0-8c74-47ec-b663-8dce2f8b91b9,Sunil Tiwari,+916407626662,bangalore,blr_btm,two_wheeler,2025-12-01,143,True,unverified,False,True,False,True,True,bank,30,0.9433,0.0067,0.0004,0.2369,4.25,0.1408,118.55,8.1,675,10410.31,0.1303,False,False,False,,
85d5f982-fdfd-49e9-a176-02a4c68f8a40,Mani Shukla,+918260874295,bangalore,blr_rajajinagar,two_wheeler,2023-06-22,1036,True,verified,True,True,False,True,True,upi,86,0.9187,0.0313,0.0049,0.2009,4.44,0.0055,89.24,7.24,2184,5494.31,0.2346,False,False,False,,
94bbfad7-7ec4-445f-a7df-f94c81675e8a,Vinod Tiwari,+916963859984,bangalore,blr_marathahalli,two_wheeler,2024-09-04,596,False,unverified,True,False,False,True,True,upi,84,0.936,0.014,0.0015,0.1597,4.19,0.0781,103.23,7.59,884,3438.74,0.2811,False,False,True,,
4f592b6a-870a-473b-90d9-fd2cf0f03417,Rohan Khan,+917623049347,bangalore,blr_koramangala,truck_14ft,2024-08-15,616,True,verified,True,True,True,True,True,upi,66,0.6542,0.2958,0.0777,0.661,3.12,0.225,678.32,4.0,1981,63062.74,0.2661,False,False,False,RING_BAN_002,leader
197a6f05-a1fa-495d-9541-ff80df36eb6a,Nilesh Rao,+916899531450,bangalore,blr_rajajinagar,two_wheeler,2021-09-27,1669,True,pending,True,True,False,True,True,upi,36,0.924,0.026,0.0002,0.1887,4.43,0.0284,103.95,7.17,3561,3817.6,0.2174,False,False,False,,
3528ad7b-60c8-4396-b480-8d7a76a4a9af,Rakesh Mishra,+919911226946,bangalore,blr_yeshwanthpur,two_wheeler,2024-01-17,827,True,pending,True,True,False,True,True,upi,59,0.9413,0.0087,0.0009,0.0517,4.69,0.0274,61.93,3.2,2153,5455.27,0.2654,False,False,False,,
8a0a44e3-6936-41e4-8db4-f2526084511d,Rakesh Siddiqui,+918662777369,bangalore,blr_indiranagar,two_wheeler,2025-09-12,223,True,verified,True,True,False,True,True,bank,75,0.9291,0.0209,0.0104,0.1965,3.96,0.1256,132.07,11.55,820,7245.53,0.2348,False,False,False,,
e78d8da9-e4aa-478a-af6f-479cdecef30d,Thirumalai Gupta,+917883533764,bangalore,blr_marathahalli,two_wheeler,2023-02-09,1169,True,verified,True,True,False,True,True,upi,101,0.941,0.009,0.0018,0.0816,4.15,0.0918,70.79,7.14,5334,8117.8,0.0579,False,False,False,,
0752d990-9b15-429c-90a0-216e13c95c95,Selvam Nayak,+917323742487,bangalore,blr_hsr,two_wheeler,2023-06-11,1047,True,verified,True,True,False,True,True,upi,59,0.9489,0.0011,0.0081,0.1788,3.84,0.0543,82.78,6.9,2160,4541.75,0.2146,False,False,False,,
ba45e0a4-2481-4422-a705-449e1ae75ccc,Basavaraj Patil,+918847287638,bangalore,blr_btm,two_wheeler,2021-02-03,1905,True,verified,True,True,False,True,True,upi,53,0.9191,0.0309,0.0013,0.1252,4.52,0.0224,42.74,3.07,5819,7629.35,0.187,True,False,False,,
c52c01f6-db55-4742-a2de-68be4c947cc5,Salman Reddy,+917837630112,bangalore,blr_indiranagar,two_wheeler,2020-09-15,2046,True,verified,True,True,False,True,True,upi,68,0.9469,0.0031,0.0052,0.1549,4.64,0.0613,68.27,3.65,3926,4844.81,0.2316,False,False,False,,
f50e429e-7cca-4c4f-a1cc-8cac00f951c7,Anil Gowda,+917956799578,bangalore,blr_electronic_city,three_wheeler,2022-02-06,1537,True,verified,True,True,False,True,True,upi,25,0.9419,0.0081,0.001,0.1779,4.25,0.0164,164.98,10.09,3037,10562.8,0.0448,False,False,False,,
4a90673d-7036-49d1-b791-f1b41c668d99,Babu Agarwal,+918770042618,bangalore,blr_whitefield,truck_17ft,2024-06-09,683,False,pending,True,True,False,True,True,bank,98,0.933,0.017,0.0114,0.1503,4.53,0.0343,1962.51,41.33,1235,49109.34,0.0318,False,False,False,,
d37adaca-f7d5-43ec-8cd0-7e6d688ecfb8,Lokesh Shetty,+917741759785,bangalore,blr_yeshwanthpur,two_wheeler,2025-09-14,221,True,verified,True,True,False,True,True,upi,38,0.9341,0.0159,0.0037,0.1847,4.36,0.049,116.37,10.32,507,4664.04,0.2605,False,False,False,,
4a54489b-d0f4-4429-83a8-dff6ba8442e5,Ritesh Mehta,+919746786129,bangalore,blr_jayanagar,two_wheeler,2025-10-25,180,True,verified,True,True,False,True,True,upi,83,0.9382,0.0118,0.0026,0.1668,4.11,0.0308,32.07,1.0,664,8051.87,0.1111,False,False,False,,
2958cafe-c3de-4a39-958b-01aecf78bfd8,Ramesh Yadav,+918233729164,bangalore,blr_hsr,two_wheeler,2021-11-04,1631,False,verified,True,True,False,True,True,upi,95,0.9372,0.0128,0.0002,0.189,4.32,0.0154,76.47,6.41,1905,2886.06,0.2989,False,False,False,,
a9d2bec4-02ca-490a-9ece-a287b5f4004a,Mohammed Garg,+917261252517,bangalore,blr_bannerghatta,truck_14ft,2024-04-22,731,False,verified,True,True,False,True,True,upi,90,0.9367,0.0133,0.004,0.2502,4.31,0.0682,2040.51,38.18,2311,56573.84,0.1211,False,False,False,,
7ff9d6ea-b23d-48cd-9393-bab81a90220b,Krishan Pillai,+919182742336,bangalore,blr_rajajinagar,truck_17ft,2022-12-31,1209,True,pending,True,True,False,True,True,bank,83,0.8,0.15,0.0837,0.3968,3.74,0.3604,1339.74,8.0,1814,42338.3,0.3477,False,False,False,,
4aa601fb-d611-4e7b-8e90-e0bbe13093e9,Prakash Siddiqui,+918491696928,bangalore,blr_electronic_city,two_wheeler,2023-07-24,1004,True,verified,True,True,False,True,True,upi,59,0.9382,0.0118,0.0029,0.1972,4.35,0.0863,132.8,15.0,2542,5802.4,0.2003,False,False,False,,
6a9d782b-5588-4dbe-adaf-f05514e0af42,Santosh Iyer,+919694770629,bangalore,blr_hebbal,mini_truck,2021-06-15,1773,True,verified,True,True,False,True,True,upi,49,0.9436,0.0064,0.0014,0.1382,4.74,0.0164,437.47,13.71,8180,32918.63,0.0532,False,False,False,,
1cfe8fc0-5bc6-4b41-bc27-bf0326be969e,Rohan Yadav,+916329171349,bangalore,blr_btm,mini_truck,2025-06-23,304,True,verified,True,True,False,True,True,cash,48,0.9421,0.0079,0.0016,0.1089,4.39,0.0327,554.63,17.41,949,27747.27,0.1054,False,False,False,,
d70acb6d-641f-4e2e-acb5-584d233f6b12,Naresh Kumar,+919128814763,bangalore,blr_marathahalli,three_wheeler,2022-08-30,1332,True,verified,True,True,True,True,True,bank,84,0.9442,0.0058,0.0068,0.2899,4.37,0.0524,217.12,10.52,3666,11021.1,0.0666,False,False,False,,
55f56862-29d6-44d4-a033-e2aa8ca2de3e,Vivek Bhat,+918207606771,bangalore,blr_indiranagar,three_wheeler,2024-10-24,546,True,verified,True,True,False,True,True,upi,55,0.9312,0.0188,0.0023,0.178,4.69,0.0392,249.45,17.25,1063,8878.2,0.1366,False,False,False,,
4fbc5c69-618d-4b9b-86bc-d55d10f9ef2b,Kiran Mishra,+919867030736,bangalore,blr_koramangala,truck_17ft,2023-06-06,1052,True,verified,True,True,True,True,True,upi,68,0.9316,0.0184,0.0033,0.2131,4.69,0.0717,1306.95,20.44,1923,45863.34,0.1515,False,False,False,,
57e410eb-7118-43f4-9a90-9691eb844fc2,Krishan Joshi,+919475059240,bangalore,blr_hebbal,two_wheeler,2020-10-20,2011,True,verified,True,True,True,True,True,cash,76,0.9484,0.0016,0.0032,0.2172,4.38,0.0008,131.76,9.76,5430,5916.53,0.2494,False,False,False,,
039f5f3d-d597-4344-83f6-c76b482cc317,Ganesh Tiwari,+917212066395,bangalore,blr_marathahalli,two_wheeler,2025-08-24,242,True,verified,True,True,False,True,True,upi,72,0.8982,0.0518,0.0017,0.2016,4.37,0.0497,45.73,2.89,520,5576.8,0.3011,False,False,False,,
3bfe03ad-b57c-4247-a112-a65110e383d0,Krishan Shah,+918341751356,bangalore,blr_hsr,two_wheeler,2024-09-18,582,True,pending,False,True,True,True,True,bank,63,0.9435,0.0065,0.0007,0.1863,4.27,0.0258,72.12,5.66,2305,9695.45,0.1622,False,False,False,,
b19ef773-c924-4ee2-aa1c-e51bb71e72de,Ritesh Nayak,+919171731460,bangalore,blr_btm,two_wheeler,2025-01-16,462,True,verified,True,True,False,True,True,bank,48,0.9327,0.0173,0.0056,0.1994,3.75,0.0541,87.91,6.23,806,5404.96,0.3992,False,False,False,,
973745dc-112b-4a9a-8a14-1394c5064e30,Mohan Desai,+918597173097,bangalore,blr_bannerghatta,two_wheeler,2023-03-25,1125,True,verified,True,True,False,True,True,bank,63,0.9409,0.0091,0.0021,0.2408,4.69,0.0062,113.23,11.01,3956,7191.58,0.2895,True,True,False,,
3f108088-2fd2-437f-97cd-df98d361d136,Selvam Babu,+916574684119,bangalore,blr_marathahalli,two_wheeler,2024-03-19,765,True,unverified,True,True,False,True,True,upi,43,0.9483,0.0017,0.0045,0.1905,4.41,0.0747,80.91,6.54,3176,6957.35,0.2137,False,False,False,,
